Versicherer,Kanton,Hoheitsgebiet,Geschäftsjahr,Erhebungsjahr,Region,Tarif,Tariftyp,HMO-ID,Eingeschränkt,Gemeindecode,PLZ4,%_IN_GDE,KTKZ,GDENAMK,PlzGemeinde
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9001,Y,3203,9015,5.65,SG,St. Gallen,9015 St. Gallen
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9001,Y,3203,9016,10.18,SG,St. Gallen,9016 St. Gallen
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9001,Y,3203,9030,0.02,SG,St. Gallen,9030 St. Gallen
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9001,Y,3203,9037,0.18,SG,St. Gallen,9037 St. Gallen
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9001,Y,3203,9042,0.11,SG,St. Gallen,9042 St. Gallen
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9001,Y,3203,9300,0.04,SG,St. Gallen,9300 St. Gallen
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9500,Y,3422,9200,1.48,SG,Niederbüren,9200 Niederbüren
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9500,Y,3422,9203,0.85,SG,Niederbüren,9203 Niederbüren
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9500,Y,3422,9246,97.67,SG,Niederbüren,9246 Niederbüren
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8887new1,Y,3271,9469,0.12,SG,Buchs (SG),9469 Buchs (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8887new1,Y,3271,9470,99.88,SG,Buchs (SG),9470 Buchs (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9000,Y,3201,9308,34.43,SG,Häggenschwil,9308 Häggenschwil
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9000,Y,3201,9312,65.3,SG,Häggenschwil,9312 Häggenschwil
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9000,Y,3201,9315,0.27,SG,Häggenschwil,9315 Häggenschwil
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9001,Y,3201,9308,34.43,SG,Häggenschwil,9308 Häggenschwil
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9001,Y,3201,9312,65.3,SG,Häggenschwil,9312 Häggenschwil
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9001,Y,3201,9315,0.27,SG,Häggenschwil,9315 Häggenschwil
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9100,Y,3201,9308,34.43,SG,Häggenschwil,9308 Häggenschwil
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9100,Y,3201,9312,65.3,SG,Häggenschwil,9312 Häggenschwil
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9100,Y,3201,9315,0.27,SG,Häggenschwil,9315 Häggenschwil
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9240,Y,3392,8376,0.48,SG,Kirchberg (SG),8376 Kirchberg (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9240,Y,3392,9500,1.07,SG,Kirchberg (SG),9500 Kirchberg (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9240,Y,3392,9532,0.24,SG,Kirchberg (SG),9532 Kirchberg (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9240,Y,3392,9533,43.23,SG,Kirchberg (SG),9533 Kirchberg (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9240,Y,3392,9534,15.49,SG,Kirchberg (SG),9534 Kirchberg (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9240,Y,3392,9601,0.04,SG,Kirchberg (SG),9601 Kirchberg (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9240,Y,3392,9602,39.29,SG,Kirchberg (SG),9602 Kirchberg (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9240,Y,3392,9613,0.16,SG,Kirchberg (SG),9613 Kirchberg (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9400,Y,3212,9034,70,SG,Eggersriet,9034 Eggersriet
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9400,Y,3212,9035,0.26,SG,Eggersriet,9035 Eggersriet
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9400,Y,3212,9036,29.35,SG,Eggersriet,9036 Eggersriet
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9400,Y,3212,9037,0.13,SG,Eggersriet,9037 Eggersriet
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9400,Y,3212,9405,0.26,SG,Eggersriet,9405 Eggersriet
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9435,Y,3231,9434,66.53,SG,Au (SG),9434 Au (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9435,Y,3231,9435,33.47,SG,Au (SG),9435 Au (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9444,Y,3231,9434,66.53,SG,Au (SG),9434 Au (SG)
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9444,Y,3231,9435,33.47,SG,Au (SG),9435 Au (SG)
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8887new1,Y,3272,9469,0.76,SG,Gams,9469 Gams
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8887new1,Y,3272,9473,99.07,SG,Gams,9473 Gams
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8887new1,Y,3272,9658,0.17,SG,Gams,9658 Gams
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9100,Y,3352,9633,0.33,SG,Ebnat-Kappel,9633 Ebnat-Kappel
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9100,Y,3352,9642,97.91,SG,Ebnat-Kappel,9642 Ebnat-Kappel
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9100,Y,3352,9643,1.76,SG,Ebnat-Kappel,9643 Ebnat-Kappel
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9240,Y,3401,9113,84.94,SG,Degersheim,9113 Degersheim
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9240,Y,3401,9116,14.45,SG,Degersheim,9116 Degersheim
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9240,Y,3401,9230,0.61,SG,Degersheim,9230 Degersheim
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9435,Y,3232,9435,13.06,SG,Balgach,9435 Balgach
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9435,Y,3232,9436,86.87,SG,Balgach,9436 Balgach
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9435,Y,3232,9445,0.07,SG,Balgach,9445 Balgach
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9444,Y,3232,9435,13.06,SG,Balgach,9435 Balgach
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9444,Y,3232,9436,86.87,SG,Balgach,9436 Balgach
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9444,Y,3232,9445,0.07,SG,Balgach,9445 Balgach
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9630B,Y,3352,9633,0.33,SG,Ebnat-Kappel,9633 Ebnat-Kappel
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9630B,Y,3352,9642,97.91,SG,Ebnat-Kappel,9642 Ebnat-Kappel
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9630B,Y,3352,9643,1.76,SG,Ebnat-Kappel,9643 Ebnat-Kappel
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo2503,Y,2546,2540,100,SO,Grenchen,2540 Grenchen
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo4054R,Y,2471,4112,100,SO,Bättwil,4112 Bättwil
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo4500Lu,Y,2423,4716,100,SO,Gänsbrunnen,4716 Gänsbrunnen
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo5000,Y,2495,5013,100,SO,Niedergösgen,5013 Niedergösgen
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6003,Y,2401,4622,100,SO,Egerkingen,4622 Egerkingen
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6460D,Y,2495,5013,100,SO,Niedergösgen,5013 Niedergösgen
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8037Z,Y,2492,4468,100,SO,Kienberg,4468 Kienberg
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6430,Y,1311,6354,0.28,SZ,Gersau,6354 Gersau
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6430,Y,1311,6410,6.93,SZ,Gersau,6410 Gersau
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6430,Y,1311,6442,92.79,SZ,Gersau,6442 Gersau
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8002new1,Y,1321,8832,0.26,SZ,Feusisberg,8832 Feusisberg
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8002new1,Y,1321,8834,66.24,SZ,Feusisberg,8834 Feusisberg
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8002new1,Y,1321,8835,32.56,SZ,Feusisberg,8835 Feusisberg
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8002new1,Y,1321,8836,0.86,SZ,Feusisberg,8836 Feusisberg
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8002new1,Y,1321,8847,0.09,SZ,Feusisberg,8847 Feusisberg
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8037Z,Y,1321,8832,0.26,SZ,Feusisberg,8832 Feusisberg
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8037Z,Y,1321,8834,66.24,SZ,Feusisberg,8834 Feusisberg
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8037Z,Y,1321,8835,32.56,SZ,Feusisberg,8835 Feusisberg
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8037Z,Y,1321,8836,0.86,SZ,Feusisberg,8836 Feusisberg
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8037Z,Y,1321,8847,0.09,SZ,Feusisberg,8847 Feusisberg
312,TI,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo6900,Y,5009,6810,100,TI,Isone,6810 Isone
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo4500new2,Y,1707,6343,100,ZG,Risch,6343 Risch
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315,Y,1701,6300,0.49,ZG,Baar,6300 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315,Y,1701,6312,0.03,ZG,Baar,6312 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315,Y,1701,6314,0.25,ZG,Baar,6314 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315,Y,1701,6319,8.87,ZG,Baar,6319 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315,Y,1701,6340,90.32,ZG,Baar,6340 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315,Y,1701,6345,0.03,ZG,Baar,6345 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315X,Y,1701,6300,0.49,ZG,Baar,6300 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315X,Y,1701,6312,0.03,ZG,Baar,6312 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315X,Y,1701,6314,0.25,ZG,Baar,6314 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315X,Y,1701,6319,8.87,ZG,Baar,6319 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315X,Y,1701,6340,90.32,ZG,Baar,6340 Baar
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315X,Y,1701,6345,0.03,ZG,Baar,6345 Baar
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6003,Y,200,8306,49.8,ZH,Wangen-Brüttisellen,8306 Wangen-Brüttisellen
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6003,Y,200,8602,50.2,ZH,Wangen-Brüttisellen,8602 Wangen-Brüttisellen
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8001,Y,151,8703,100,ZH,Erlenbach (ZH),8703 Erlenbach (ZH)
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8003,Y,131,8134,100,ZH,Adliswil,8134 Adliswil
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8037Z,Y,131,8134,100,ZH,Adliswil,8134 Adliswil
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8046,Y,62,8152,0.08,ZH,Kloten,8152 Kloten
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8046,Y,62,8302,99.62,ZH,Kloten,8302 Kloten
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8046,Y,62,8309,0.3,ZH,Kloten,8309 Kloten
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8048M,Y,153,8627,0.03,ZH,Hombrechtikon,8627 Hombrechtikon
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8048M,Y,153,8634,86.14,ZH,Hombrechtikon,8634 Hombrechtikon
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8048M,Y,153,8714,13.83,ZH,Hombrechtikon,8714 Hombrechtikon
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8050G,Y,191,8044,15.03,ZH,Dübendorf,8044 Dübendorf
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8050G,Y,191,8051,0.23,ZH,Dübendorf,8051 Dübendorf
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8050G,Y,191,8304,0.13,ZH,Dübendorf,8304 Dübendorf
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8050G,Y,191,8600,84.6,ZH,Dübendorf,8600 Dübendorf
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8050G,Y,191,8603,0.03,ZH,Dübendorf,8603 Dübendorf
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8302,Y,54,8305,99.8,ZH,Dietlikon,8305 Dietlikon
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8302,Y,54,8600,0.2,ZH,Dietlikon,8600 Dietlikon
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8310,0.11,ZH,Winterthur,8310 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8352,0.26,ZH,Winterthur,8352 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8400,38.24,ZH,Winterthur,8400 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8404,17.4,ZH,Winterthur,8404 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8405,14.75,ZH,Winterthur,8405 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8406,11.54,ZH,Winterthur,8406 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8408,13.8,ZH,Winterthur,8408 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8409,3.05,ZH,Winterthur,8409 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8482,0.84,ZH,Winterthur,8482 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8542,0.01,ZH,Winterthur,8542 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,230,8545,0.02,ZH,Winterthur,8545 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8310,0.11,ZH,Winterthur,8310 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8352,0.26,ZH,Winterthur,8352 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8400,38.24,ZH,Winterthur,8400 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8404,17.4,ZH,Winterthur,8404 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8405,14.75,ZH,Winterthur,8405 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8406,11.54,ZH,Winterthur,8406 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8408,13.8,ZH,Winterthur,8408 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8409,3.05,ZH,Winterthur,8409 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8482,0.84,ZH,Winterthur,8482 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8542,0.01,ZH,Winterthur,8542 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,230,8545,0.02,ZH,Winterthur,8545 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8310,0.11,ZH,Winterthur,8310 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8352,0.26,ZH,Winterthur,8352 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8400,38.24,ZH,Winterthur,8400 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8404,17.4,ZH,Winterthur,8404 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8405,14.75,ZH,Winterthur,8405 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8406,11.54,ZH,Winterthur,8406 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8408,13.8,ZH,Winterthur,8408 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8409,3.05,ZH,Winterthur,8409 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8482,0.84,ZH,Winterthur,8482 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8542,0.01,ZH,Winterthur,8542 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,230,8545,0.02,ZH,Winterthur,8545 Winterthur
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8610,Y,197,8600,0.86,ZH,Schwerzenbach,8600 Schwerzenbach
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8610,Y,197,8603,99.14,ZH,Schwerzenbach,8603 Schwerzenbach
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8953,Y,243,8952,0.68,ZH,Dietikon,8952 Dietikon
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8953,Y,243,8953,99.32,ZH,Dietikon,8953 Dietikon
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8003,Y,139,8803,100,ZH,Rüschlikon,8803 Rüschlikon
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8037Z,Y,1,8914,100,ZH,Aeugst am Albis,8914 Aeugst am Albis
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8193,Y,53,8180,100,ZH,Bülach,8180 Bülach
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8302,Y,63,8426,100,ZH,Lufingen,8426 Lufingen
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8340,Y,113,8340,0.27,ZH,Dürnten,8340 Dürnten
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8340,Y,113,8608,0.16,ZH,Dürnten,8608 Dürnten
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8340,Y,113,8632,36.49,ZH,Dürnten,8632 Dürnten
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8340,Y,113,8635,62.97,ZH,Dürnten,8635 Dürnten
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8340,Y,113,8636,0.12,ZH,Dürnten,8636 Dürnten
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8400R,Y,176,8310,26.41,ZH,Lindau,8310 Lindau
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8400R,Y,176,8312,22.7,ZH,Lindau,8312 Lindau
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8400R,Y,176,8315,20.14,ZH,Lindau,8315 Lindau
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8400R,Y,176,8317,30.75,ZH,Lindau,8317 Lindau
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8408,Y,21,8452,100,ZH,Adlikon,8452 Adlikon
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8620E,Y,115,8614,15.23,ZH,Gossau (ZH),8614 Gossau (ZH)
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8620E,Y,115,8617,0.16,ZH,Gossau (ZH),8617 Gossau (ZH)
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8620E,Y,115,8624,24.66,ZH,Gossau (ZH),8624 Gossau (ZH)
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8620E,Y,115,8625,41.97,ZH,Gossau (ZH),8625 Gossau (ZH)
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8620E,Y,115,8626,17.95,ZH,Gossau (ZH),8626 Gossau (ZH)
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8620E,Y,115,8627,0.04,ZH,Gossau (ZH),8627 Gossau (ZH)
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8953,Y,13,8143,100,ZH,Stallikon,8143 Stallikon
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,4001,5000,81.01,AG,Aarau,5000 Aarau
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,4001,5004,1.26,AG,Aarau,5004 Aarau
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,4001,5032,17.72,AG,Aarau,5032 Aarau
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,4223,5637,0.4,AG,Auw,5637 Auw
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,4223,5642,0.2,AG,Auw,5642 Auw
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,4223,5643,0.4,AG,Auw,5643 Auw
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,4223,5644,98.59,AG,Auw,5644 Auw
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,4223,6277,0.4,AG,Auw,6277 Auw
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,4231,6034,0.66,AG,Dietwil,6034 Dietwil
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,4231,6042,99.34,AG,Dietwil,6042 Dietwil
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,4040,8953,0.48,AG,Spreitenbach,8953 Spreitenbach
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,4040,8957,99.52,AG,Spreitenbach,8957 Spreitenbach
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,4048,5436,99.68,AG,Würenlos,5436 Würenlos
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,4048,8109,0.32,AG,Würenlos,8109 Würenlos
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo2503,Y,371,2500,0.08,BE,Biel/Bienne,2500 Biel/Bienne
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo2503,Y,371,2502,37.27,BE,Biel/Bienne,2502 Biel/Bienne
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo2503,Y,371,2503,30.4,BE,Biel/Bienne,2503 Biel/Bienne
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo2503,Y,371,2504,29.47,BE,Biel/Bienne,2504 Biel/Bienne
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo2503,Y,371,2505,2.76,BE,Biel/Bienne,2505 Biel/Bienne
